b1_frase,b1_tipo,b1_ruta,c1_b1,c2_b1,c3_b1,c4_b1,b1,b2_frase,b2_tipo,b2_ruta,c1_b2,c2_b2,c3_b2,c4_b2,b2,b3_frase,b3_tipo,b3_ruta,c1_b3,c2_b3,c3_b3,c4_b3,b3,b4_frase,b4_tipo,b4_ruta,c1_b4,c2_b4,c3_b4,c4_b4,b4,b5_frase,b5_tipo,b5_ruta,c1_b5,c2_b5,c3_b5,c4_b5,b5,b6_frase,b6_tipo,b6_ruta,c1_b6,c2_b6,c3_b6,c4_b6,b6,b7_frase,b7_tipo,b7_ruta,c1_b7,c2_b7,c3_b7,c4_b7,b7,b8_frase,b8_tipo,b8_ruta,c1_b8,c2_b8,c3_b8,c4_b8,b8,b9_frase,b9_tipo,b9_ruta,c1_b9,c2_b9,c3_b9,c4_b9,b9,b10_frase,b10_tipo,b10_ruta,c1_b10,c2_b10,c3_b10,c4_b10,b10,b11_frase,b11_tipo,b11_ruta,c1_b11,c2_b11,c3_b11,c4_b11,b11,b12_frase,b12_tipo,b12_ruta,c1_b12,c2_b12,c3_b12,c4_b12,b12,b13_frase,b13_tipo,b13_ruta,c1_b13,c2_b13,c3_b13,c4_b13,b13,b14_frase,b14_tipo,b14_ruta,c1_b14,c2_b14,c3_b14,c4_b14,b14,b15_frase,b15_tipo,b15_ruta,c1_b15,c2_b15,c3_b15,c4_b15,b15,b16_frase,b16_tipo,b16_ruta,c1_b16,c2_b16,c3_b16,c4_b16,b16,b17_frase,b17_tipo,b17_ruta,c1_b17,c2_b17,c3_b17,c4_b17,b17,b18_frase,b18_tipo,b18_ruta,c1_b18,c2_b18,c3_b18,c4_b18,b18,b19_frase,b19_tipo,b19_ruta,c1_b19,c2_b19,c3_b19,c4_b19,b19,b20_frase,b20_tipo,b20_ruta,c1_b20,c2_b20,c3_b20,c4_b20,b20,b21_frase,b21_tipo,b21_ruta,c1_b21,c2_b21,c3_b21,c4_b21,b21,b22_frase,b22_tipo,b22_ruta,c1_b22,c2_b22,c3_b22,c4_b22,b22,b23_frase,b23_tipo,b23_ruta,c1_b23,c2_b23,c3_b23,c4_b23,b23,b24_frase,b24_tipo,b24_ruta,c1_b24,c2_b24,c3_b24,c4_b24,b24,b25_frase,b25_tipo,b25_ruta,c1_b25,c2_b25,c3_b25,c4_b25,b25,b26_frase,b26_tipo,b26_ruta,c1_b26,c2_b26,c3_b26,c4_b26,b26,b27_frase,b27_tipo,b27_ruta,c1_b27,c2_b27,c3_b27,c4_b27,b27
estrellas de cristal,m_ff,ma,brillantes,flotar,0,0,3,piernas de acero,m_ff,ml,fuerte,0,0,0,3,ojos color miel,m_ff,m,color,0,0,0,3,vestidos de tela,l_ff,l,tela,usado,0,0,3,sobre de papel,l_ff,l,0,0,0,0,3,collares de perlas,l_ff,l,mar,0,0,0,3,zapatos de miel,a_ff,a,liquida,0,0,0,3,calendario de zacate,a_ff,am,planificado,metafora,0,0,3,escobas de cristal,a_ff,a,fragil,no sirve,0,0,3,escultura de piedra,l_fp,lm,material,esulturas,0,0,3,carbon ardiente,l_fp,l,caliente,arde,carbon,cocinado,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,no sensible,no sentimientos,0,0,3,ojos amargos,m_fp,m,no expresan nada,obscuro,sin emociones,0,3,abrazos suaves,m_fp,m,suave,0,0,0,3,banqueta abrigadora,a_fp,am,brilla,limpia,0,0,3,calceta de plata,a_fp,a,0,0,0,0,3,lapiz sin sabor,a_fp,al,0,0,0,0,3,la silla ya llego,a_mt,a,restaurante,0,0,0,3,la cebolla llega,a_mt,a,cebolla,rodar,llego,0,3,los hornos se acercan,a_mt,a,pique,0,0,0,3,los atletas corren,l_mt,l,ejercicio,salud,0,0,3,las gaviotas vuelan,l_mt,l,ave,vuela,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,expresion,0,0,0,3,la noche llega,m_mt,ml,dormir,0,0,0,3,los dias corren,m_mt,m,rapido,0,0,0,3
estrellas de cristal,m_ff,m,brillantes,0,0,0,3,piernas de acero,m_ff,ml,duras,tonificada,protesis,ciencia,3,ojos de miel,m_ff,m,color,0,0,0,3,vestidos de tela,l_ff,lm,raros,gala,caros,lindos,3,sobre de papel,l_ff,l,0,0,0,0,3,collares de perlas,l_ff,l,valioso,0,0,0,3,zapatos de miel,a_ff,a,color,bonito,0,0,3,calendario de zacate,a_ff,a,0,0,0,0,3,escobas de cristal,a_ff,am,delicadas,metafora,0,0,3,escultura de piedra,l_fp,l,escultores,0,0,0,3,carbon ardiente,l_fp,l,caliente,fuego,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,cruel,dano,0,0,3,ojos amargos,m_fp,m,amargado,0,0,0,3,abrazos suaves,m_fp,m,delicados,0,0,0,3,banqueta abrigadora,a_fp,al,caliente,caminar,0,0,3,calceta de plata,a_fp,a,color,0,0,0,3,lapiz sin sabor,a_fp,al,proceso,olor,0,0,3,la silla ya llego,a_mt,a,pedido,0,0,0,3,la cebolla llega,a_mt,a,proceso,0,0,0,3,los hornos se acercan,a_mt,a,0,0,0,0,3,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,vuela,posible,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,suficiente,0,0,0,3,la noche llega,m_mt,ml,oscuro,horas,momento,0,3,los dias corren,m_mt,m,0,0,0,0,3
estrellas de cristal,m_ff,ml,brillantes,manualidades,0,0,3,piernas de acero,m_ff,m,fuerte,0,0,0,3,ojos de miel,m_ff,m,color,0,0,0,3,vestidos de tela,l_ff,l,fragil,delgada,tela,0,3,sobre de papel,l_ff,l,0,0,0,0,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,a,0,0,0,0,3,calendario de zacate,a_ff,a,ocupado,ajustado,0,0,3,escobas de cristal,a_ff,a,0,0,0,0,3,escultura de piedra,l_fp,l,arte,grandes escultores,0,0,3,carbon ardiente,l_fp,l,caliente,carbon,arde,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,invensible,debiles,apariencias,0,3,ojos amargos,m_fp,m,metafora,no feliz,reflejo,0,3,abrazos suaves,m_fp,m,sentirte bien,protegido,0,0,3,banqueta abrigadora,a_fp,am,bueno,0,0,0,3,calceta de plata,a_fp,a,peso,0,0,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,a,0,0,0,0,3,la cebolla llega,a_mt,am,llorar,0,0,0,3,los hornos se acercan,a_mt,a,0,0,0,0,3,los atletas corren,l_mt,l,correr,ejercico,0,0,3,las gaviotas vuelan,l_mt,l,vuela,alas,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,importante,proyectos,0,0,3,la noche llega,m_mt,m,vida,oscuro,abajo,0,3,los dias corren,m_mt,m,0,0,0,0,3
estrellas de cristal,m_ff,m,metafora,0,0,0,3,piernas de acero,m_ff,m,fuerte,ejercicio,0,0,3,ojos de miel,m_ff,m,color,0,0,0,3,vestidos de tela,l_ff,lm,bonita,moldeando,posible,hielo,3,sobre de papel,l_ff,l,diero,0,0,0,3,collares de perlas,l_ff,l,verdad,mentira,0,0,3,zapatos de miel,a_ff,a,color,describiendo,0,0,3,calendario de zacate,a_ff,a,bien hechos,0,0,0,3,escobas de cristal,a_ff,a,delicados,0,0,0,3,escultura de piedra,l_fp,l,esculturas,0,0,0,3,carbon ardiente,l_fp,l,0,0,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,ml,no se ve,0,0,0,3,ojos amargos,m_fp,m,tristeza,llorar,0,0,3,abrazos suaves,m_fp,m,gran,0,0,0,3,banqueta abrigadora,a_fp,al,caerse,0,0,0,3,calceta de plata,a_fp,a,caro,0,0,0,3,lapiz sin sabor,a_fp,al,0,0,0,0,3,la silla ya llego,a_mt,a,comodo,0,0,0,3,la cebolla llega,a_mt,am,llorar,0,0,0,3,los hornos se acercan,a_mt,am,calor,0,0,0,3,los atletas corren,l_mt,lm,reto,0,0,0,3,las gaviotas vuelan,l_mt,l,vuela,naturaleza,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,tiempo,0,0,0,3,la noche llega,m_mt,ml,noche,terminar,0,0,3,los dias corren,m_mt,m,pasan,0,0,0,3
estrellas de cristal,m_ff,m,transparentes,cristal,0,0,3,piernas de acero,m_ff,m,fuerza,dicho,0,0,3,ojos de miel,m_ff,m,color,0,0,0,3,vestidos de tela,l_ff,l,tela,existe el material,0,0,3,sobre de papel,l_ff,l,dinero,documentos,0,0,3,collares de perlas,l_ff,l,uso,0,0,0,3,zapatos de miel,a_ff,a,0,0,0,0,3,calendario de zacate,a_ff,a,tejer,0,0,0,3,escobas de cristal,a_ff,a,fragil,0,0,0,3,escultura de piedra,l_fp,l,adornos,0,0,0,3,carbon ardiente,l_fp,l,caliente,0,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,malas,metafora,insesibles,0,3,ojos amargos,m_fp,m,tristeza,expresion,0,0,3,abrazos suaves,m_fp,m,sentir calma,0,0,0,3,banqueta abrigadora,a_fp,aml,protectora,0,0,0,3,calceta de plata,a_fp,a,calcio,0,0,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,a,0,0,0,0,3,la cebolla llega,a_mt,a,0,0,0,0,3,los hornos se acercan,a_mt,a,0,0,0,0,3,los atletas corren,l_mt,l,agiles,ejercicio,0,0,3,las gaviotas vuelan,l_mt,l,ave,vuela,0,0,3,el tren viaja,l_mt,lm,rapido,tiempo,0,0,3,el tiempo alcanza,m_mt,m,suficiente,terminar,0,0,3,la noche llega,m_mt,m,noche,oscurecer,0,0,3,los dias corren,m_mt,m,pasan,rapido,0,0,3
estrellas de cristal,m_ff,m,frajil,0,0,0,3,piernas de acero,m_ff,m,fuerza,no literal,0,0,3,ojos de miel,m_ff,m,dulce,0,0,0,3,vestidos de tela,l_ff,lm,hermoso,brillante,todo se puede,0,3,sobre de papel,l_ff,l,0,0,0,0,3,collares de perlas,l_ff,l,valor,esfuerzo,0,0,3,zapatos de miel,a_ff,a,color,0,0,0,3,calendario de zacate,a_ff,a,0,0,0,0,3,escobas de cristal,a_ff,am,metafora,0,0,0,3,escultura de piedra,l_fp,l,diferentes,0,0,0,3,carbon ardiente,l_fp,l,0,0,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,no fragil,caracter,0,0,3,ojos amargos,m_fp,m,mirada fea,0,0,0,3,abrazos suaves,m_fp,m,tiempo,tierno,amor,0,3,banqueta abrigadora,a_fp,aml,cubrir,dura,0,0,3,calceta de plata,a_fp,a,valor,0,0,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,a,0,0,0,0,3,la cebolla llega,a_mt,a,0,0,0,0,3,los hornos se acercan,a_mt,am,calor,0,0,0,3,los atletas corren,l_mt,l,deporte,0,0,0,3,las gaviotas vuelan,l_mt,l,vuela,0,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,restante,no controlarse,0,0,3,la noche llega,m_mt,m,oscuro,se mueve,tierra,0,3,los dias corren,m_mt,m,rapido,0,0,0,3
estrellas de cristal,m_ff,ml,bonita,0,0,0,3,piernas de acero,m_ff,m,fuerza,metafora,0,0,3,ojos de miel,m_ff,m,color,0,0,0,3,vestidos de tela,l_ff,l,tela,material,0,0,3,sobre de papel,l_ff,l,material,0,0,0,3,collares de perlas,l_ff,l,adorno,0,0,0,3,zapatos de miel,a_ff,a,solido,0,0,0,3,calendario de zacate,a_ff,a,0,0,0,0,3,escobas de cristal,a_ff,a,0,0,0,0,3,escultura de piedra,l_fp,l,dura,inmovil,0,0,3,carbon ardiente,l_fp,l,arde,0,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,resistente,0,0,0,3,ojos amargos,m_fp,m,enojo,expresion,0,0,3,abrazos suaves,m_fp,m,dulce,0,0,0,3,banqueta abrigadora,a_fp,al,basura,0,0,0,3,calceta de plata,a_fp,a,0,0,0,0,3,lapiz sin sabor,a_fp,al,madera,0,0,0,3,la silla ya llego,a_mt,a,no caminar,0,0,0,3,la cebolla llega,a_mt,a,0,0,0,0,3,los hornos se acercan,a_mt,at,0,0,0,0,2,los atletas corren,l_mt,lm,pasion,0,0,0,3,las gaviotas vuelan,l_mt,l,vuela,0,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,reloj,no alcanza,ejercicio,0,3,la noche llega,m_mt,m,noche,viene,natural,0,3,los dias corren,m_mt,m,0,0,0,0,3
estrellas de cristal,m_ff,m,frio,agua,0,0,3,piernas de acero,m_ff,m,fuerza,ejercicio,0,0,3,ojos de miel,m_ff,m,color,figurado,0,0,3,vestidos de tela,l_ff,l,tela,0,0,0,3,sobre de papel,l_ff,l,escribir,0,0,0,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,a,moreno,0,0,0,3,calendario de zacate,a_ff,a,0,0,0,0,3,escobas de cristal,a_ff,a,fragil,0,0,0,3,escultura de piedra,l_fp,lm,0,0,0,0,3,carbon ardiente,l_fp,l,fogata,0,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,fria,0,0,0,3,ojos amargos,m_fp,m,oscuro,alma lastimada,0,0,3,abrazos suaves,m_fp,m,no apretado,fuerte,0,0,3,banqueta abrigadora,a_fp,am,amor,0,0,0,3,calceta de plata,a_fp,a,plata derretida,0,0,0,3,lapiz sin sabor,a_fp,al,0,0,0,0,3,la silla ya llego,a_mt,a,mueve,0,0,0,3,la cebolla llega,a_mt,a,transpote,0,0,0,3,los hornos se acercan,a_mt,at,0,0,0,0,2,los atletas corren,l_mt,l,deportivos,0,0,0,3,las gaviotas vuelan,l_mt,l,vuela,alas,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,tener,hay,0,0,2,la noche llega,m_mt,ml,noche,llego,0,0,3,los dias corren,m_mt,m,tiempo,0,0,0,3
estrellas de cristal,m_ff,m,blanco,0,0,0,3,piernas de acero,m_ff,m,fuerza,expresion,0,0,3,ojos de miel,m_ff,m,color,0,0,0,3,vestidos de tela,l_ff,l,tela,0,0,0,3,sobre de papel,l_ff,l,0,0,0,0,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,a,dicho,resbaloso,0,0,3,calendario de zacate,a_ff,a,hojas,0,0,0,3,escobas de cristal,a_ff,a,fragil,0,0,0,3,escultura de piedra,l_fp,l,facil,material,0,0,3,carbon ardiente,l_fp,l,carne asada,0,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,forma de ser,fuerte,0,0,3,ojos amargos,m_fp,m,dulce,gentil,reaccion,0,3,abrazos suaves,m_fp,m,fuerte,suave,fuerza,0,3,banqueta abrigadora,a_fp,al,frio,0,0,0,3,calceta de plata,a_fp,a,fabricar,0,0,0,3,lapiz sin sabor,a_fp,al,son iguales,0,0,0,3,la silla ya llego,a_mt,a,llegar,0,0,0,3,la cebolla llega,a_mt,a,no extremidades,0,0,0,3,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,la,habilidad,0,0,0,3,las gaviotas vuelan,l_mt,l,ave,vuela,alas,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,espera,0,0,0,2,la noche llega,m_mt,ml,oscuro,natural,cambio,0,3,los dias corren,m_mt,m,tiempo,0,0,0,3
estrellas de cristal,m_ff,ml,bella,brillante,astros,0,3,piernas de acero,m_ff,m,fuerza,0,0,0,3,ojos de miel,m_ff,m,dulce,calida,satisfactoria de ver,0,2,vestidos de tela,l_ff,l,tela,ropa,cortinas,oficio,3,sobre de papel,l_ff,l,frajil,0,0,0,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,a,oro,0,0,0,3,calendario de zacate,a_ff,a,0,0,0,0,3,escobas de cristal,a_ff,a,0,0,0,0,3,escultura de piedra,l_fp,l,obras,dinero,objeto,0,3,carbon ardiente,l_fp,l,carbon,0,0,0,3,comida salada,l_fp,l,no dulce,0,0,0,3,alma de hierro,m_fp,m,fuerte,literario,0,0,3,ojos amargos,m_fp,m,molesto,0,0,0,3,abrazos suaves,m_fp,m,carino,0,0,0,3,banqueta abrigadora,a_fp,aml,caliente,0,0,0,3,calceta de plata,a_fp,a,0,0,0,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,a,setarse,0,0,0,3,la cebolla llega,a_mt,a,0,0,0,0,3,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,l,gusto,0,0,0,3,las gaviotas vuelan,l_mt,l,ave,vuela,0,0,3,el tren viaja,l_mt,l,transporte,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,2,la noche llega,m_mt,m,ocultarse,0,0,0,3,los dias corren,m_mt,m,rapido,0,0,0,3
estrellas de cristal,m_ff,ml,vidrio,fabricadas,0,0,3,piernas de acero,m_ff,m,fuerza,0,0,0,3,ojos de miel,m_ff,ml,abejas,0,0,0,2,vestidos de tela,l_ff,l,vestimenta,tela,0,0,3,sobre de papel,l_ff,l,carpeya,documentos,dinero,dibujo,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,a,dorados,comodo,0,0,3,calendario de zacate,a_ff,a,sucio,0,0,0,3,escobas de cristal,a_ff,a,0,0,0,0,3,escultura de piedra,l_fp,lm,amodar,forma,caracter,0,3,carbon ardiente,l_fp,l,calentar,chimenea,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,fuerte,0,0,0,3,ojos amargos,m_fp,m,tristeza,0,0,0,3,abrazos suaves,m_fp,m,tierno,fuerte,0,0,3,banqueta abrigadora,a_fp,aml,suave,caliente,0,0,3,calceta de plata,a_fp,a,importante,0,0,0,3,lapiz sin sabor,a_fp,a,todo tiene sabor,madera,0,0,3,la silla ya llego,a_mt,a,desocupar,0,0,0,3,la cebolla llega,a_mt,am,llorar,0,0,0,3,los hornos se acercan,a_mt,a,biblia,0,0,0,2,los atletas corren,l_mt,l,correr,caina,0,0,3,las gaviotas vuelan,l_mt,l,vuela,0,0,0,3,el tren viaja,l_mt,l,viajar,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,2,la noche llega,m_mt,m,esta aqui,0,0,0,3,los dias corren,m_mt,m,rapido,0,0,0,3
estrellas de cristal,m_ff,ml,espacial,0,0,0,3,piernas de acero,m_ff,m,fuerza,ejerccio,0,0,3,ojos de miel,m_ff,ml,0,0,0,0,2,vestidos de tela,l_ff,lm,suave,gusto,0,0,3,sobre de papel,l_ff,l,0,0,0,0,3,collares de perlas,l_ff,l,accesorio,0,0,0,3,zapatos de miel,a_ff,a,expandir,deshacer,0,0,3,calendario de zacate,a_ff,a,periodo pasado,0,0,0,3,escobas de cristal,a_ff,a,0,0,0,0,3,escultura de piedra,l_fp,l,piedra,0,0,0,3,carbon ardiente,l_fp,l,caliente,fogata,0,0,3,comida salada,l_fp,l,cindimentada,0,0,0,3,alma de hierro,m_fp,m,metafora,secoa,0,0,3,ojos amargos,m_fp,m,feo,0,0,0,3,abrazos suaves,m_fp,m,fuerza,0,0,0,3,banqueta abrigadora,a_fp,al,seguros,0,0,0,3,calceta de plata,a_fp,a,extraordinario,importante,valioso,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,a,no puede caminar,0,0,0,3,la cebolla llega,a_mt,a,0,0,0,0,3,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,l,ejercicio,0,0,0,3,las gaviotas vuelan,l_mt,l,se mueven,alas,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,2,la noche llega,m_mt,m,rotacion,0,0,0,3,los dias corren,m_mt,ml,pasan,0,0,0,3
estrellas de cristal,m_ff,ml,artesaia,0,0,0,3,piernas de acero,m_ff,m,condicion,resistente,metafora,0,3,ojos de miel,m_ff,m,chido,0,0,0,2,vestidos de tela,l_ff,l,tela,algodon,poblacion,usar,3,sobre de papel,l_ff,l,0,0,0,0,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,a,0,0,0,0,3,calendario de zacate,a_ff,a,material,0,0,0,3,escobas de cristal,a_ff,a,0,0,0,0,3,escultura de piedra,l_fp,l,museo,historia,0,0,3,carbon ardiente,l_fp,l,caliente,0,0,0,3,comida salada,l_fp,l,postre,0,0,0,3,alma de hierro,m_fp,m,fuerte,superan todo,salir adelante,0,3,ojos amargos,m_fp,m,feo,particular,0,0,3,abrazos suaves,m_fp,m,acolchonado,0,0,0,3,banqueta abrigadora,a_fp,al,proteger,0,0,0,3,calceta de plata,a_fp,a,0,0,0,0,3,lapiz sin sabor,a_fp,a,llamativo,0,0,0,3,la silla ya llego,a_mt,a,0,0,0,0,3,la cebolla llega,a_mt,a,0,0,0,0,3,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,l,atletistas,caminar,0,0,3,las gaviotas vuelan,l_mt,l,se mueven,aire,alas,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,2,la noche llega,m_mt,m,profundo,0,0,0,3,los dias corren,m_mt,m,pasan,0,0,0,3
estrellas de cristal,m_ff,m,metafora,fragiles,0,0,3,piernas de acero,m_ff,m,fuerza,0,0,0,3,ojos de miel,m_ff,m,bonito,0,0,0,2,vestidos de tela,l_ff,l,tela,materiales,0,0,3,sobre de papel,l_ff,l,0,0,0,0,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,a,endulzar,palabras,0,0,3,calendario de zacate,a_ff,a,0,0,0,0,2,escobas de cristal,a_ff,am,fragil,no limpia,0,0,3,escultura de piedra,l_fp,l,escultura,tallada,0,0,3,carbon ardiente,l_fp,l,caliente,0,0,0,3,comida salada,l_fp,l,no dulce,0,0,0,3,alma de hierro,m_fp,m,sin sentimientos,firas,0,0,3,ojos amargos,m_fp,m,enojado,expresion,0,0,3,abrazos suaves,m_fp,m,delicados,suave,0,0,3,banqueta abrigadora,a_fp,al,caliente,sol,0,0,3,calceta de plata,a_fp,a,importante,0,0,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,a,0,0,0,0,3,la cebolla llega,a_mt,a,0,0,0,0,3,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,lm,meta,0,0,0,3,las gaviotas vuelan,l_mt,l,ave,rima,0,0,3,el tren viaja,l_mt,l,destino,0,0,0,3,el tiempo alcanza,m_mt,m,destino,0,0,0,2,la noche llega,m_mt,m,0,0,0,0,3,los dias corren,m_mt,m,tiempo,rapido,0,0,2
estrellas de cristal,m_ff,m,brilla,0,0,0,3,piernas de acero,m_ff,m,fuerza,ejercicio,0,0,3,ojos de miel,m_ff,ml,poemas,0,0,0,2,vestidos de tela,l_ff,l,tela,ropa,0,0,3,sobre de papel,l_ff,l,comun,corriente,0,0,2,collares de perlas,l_ff,l,valioso,0,0,0,3,zapatos de miel,a_ff,a,brilloso,anarillento,color,0,3,calendario de zacate,a_ff,a,calendario,zacate,0,0,2,escobas de cristal,a_ff,atl,romper,no sirve,0,0,2,escultura de piedra,l_fp,l,material,0,0,0,3,carbon ardiente,l_fp,l,intenso,intensifica,0,0,3,comida salada,l_fp,l,no dulce,0,0,0,3,alma de hierro,m_fp,ml,fria,pesada,0,0,3,ojos amargos,m_fp,m,feo,vacio,0,0,3,abrazos suaves,m_fp,m,bonito,0,0,0,3,banqueta abrigadora,a_fp,am,comodo,0,0,0,3,calceta de plata,a_fp,a,color,0,0,0,3,lapiz sin sabor,a_fp,a,no punta,0,0,0,3,la silla ya llego,a_mt,al,0,0,0,0,2,la cebolla llega,a_mt,a,disenada,olor,0,0,3,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,l,experiencia,rapido,veloz,0,3,las gaviotas vuelan,l_mt,l,vuela,ave,0,0,3,el tren viaja,l_mt,l,trasladarse,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,2,la noche llega,m_mt,m,0,0,0,0,3,los dias corren,m_mt,ml,pasan,0,0,0,2
estrellas de cristal,m_ff,m,fragil,imaginacion,0,0,3,piernas de acero,m_ff,m,fuerza,metafora,0,0,3,ojos de miel,m_ff,ml,herencia,0,0,0,2,vestidos de tela,l_ff,lm,cobijas,sabanas,tela,cubrir,3,sobre de papel,l_ff,l,cartas,sobre,0,0,2,collares de perlas,l_ff,l,joyeria,0,0,0,3,zapatos de miel,a_ff,a,pegajosos,resbaloso,0,0,3,calendario de zacate,a_ff,a,calendario,zacate,0,0,2,escobas de cristal,a_ff,a,0,0,0,0,2,escultura de piedra,l_fp,l,dura,0,0,0,3,carbon ardiente,l_fp,l,caliente,0,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,dura,0,0,0,3,ojos amargos,m_fp,m,feo,expresion,amargo,0,3,abrazos suaves,m_fp,m,especial,querer,0,0,3,banqueta abrigadora,a_fp,a,0,0,0,0,3,calceta de plata,a_fp,a,forma,0,0,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,ali,espacio,posesion,0,0,2,la cebolla llega,a_mt,a,llorar,0,0,0,3,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,ave,vuela,gaviota,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,2,la noche llega,m_mt,m,de acaba,0,0,0,3,los dias corren,m_mt,ml,0,0,0,0,2
estrellas de cristal,m_ff,m,foco,adornos,0,0,3,piernas de acero,m_ff,m,fuerza,0,0,0,3,ojos de miel,m_ff,ml,color,0,0,0,2,vestidos de tela,l_ff,l,tela,0,0,0,3,sobre de papel,l_ff,l,carta,0,0,0,2,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,a,dulce,pegajosos,0,0,3,calendario de zacate,a_ff,a,no real,0,0,0,2,escobas de cristal,a_ff,a,0,0,0,0,2,escultura de piedra,l_fp,l,tierra,0,0,0,3,carbon ardiente,l_fp,l,carbon,0,0,0,3,comida salada,l_fp,l,condimentada,0,0,0,3,alma de hierro,m_fp,ma,dura,malo,0,0,3,ojos amargos,m_fp,m,simple,0,0,0,3,abrazos suaves,m_fp,m,significativo,calido,0,0,3,banqueta abrigadora,a_fp,am,reconfortante,segura,0,0,3,calceta de plata,a_fp,a,0,0,0,0,3,lapiz sin sabor,a_fp,a,madera,0,0,0,3,la silla ya llego,a_mt,ai,llefar,moverse,0,0,2,la cebolla llega,a_mt,a,alguien huele mal,0,0,0,3,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,l,rendimiento,0,0,0,3,las gaviotas vuelan,l_mt,l,vuela,gaviota,0,0,3,el tren viaja,l_mt,l,rapido,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,2,la noche llega,m_mt,m,llega,0,0,0,3,los dias corren,m_mt,ml,no corre,0,0,0,2
